account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY,area_code_408,area_code_415,area_code_510
0.35467980295566504,0,0,0.0,0.6528016500515642,0.40384615384615385,0.6527805864509605,0.3516808274843001,0.38317757009345793,0.3515862668405042,0.4706546275395035,0.2616822429906542,0.4707357859531772,0.6978417266187051,0.1111111111111111,0.6986666666666668,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.7192118226600985,0,0,0.0,0.4145754554829839,0.6634615384615384,0.41456016177957533,0.6479497598817879,0.42990654205607476,0.6475445458496306,0.5308502633559068,0.8130841121495325,0.5309364548494984,0.525179856115108,0.3333333333333333,0.5253333333333334,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.541871921182266,0,0,0.0,0.2609144035751118,0.5288461538461539,0.26086956521739124,0.26967122275581834,0.514018691588785,0.26944806605823557,0.4586155003762227,0.5514018691588785,0.4581939799331103,0.31654676258992814,0.5555555555555556,0.31733333333333336,0.6666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.645320197044335,0,0,0.0,0.16019250601581303,0.3653846153846154,0.1601617795753286,0.6682674547469524,0.23364485981308408,0.6679704476314646,0.6369450714823175,0.6448598130841121,0.637123745819398,0.5035971223021585,0.1111111111111111,0.504,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.27586206896551724,0,1,0.9750000000000001,0.613612925403919,0.6442307692307693,0.6135490394337715,0.46841521980051726,0.6074766355140186,0.468057366362451,0.4326561324303988,0.6448598130841121,0.4322742474916389,0.44604316546762596,0.2222222222222222,0.44800000000000006,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.26108374384236455,0,0,0.0,0.3430732210381575,0.24038461538461542,0.3429726996966632,0.33690432212781685,0.4953271028037382,0.33681008257279443,0.12942061700526714,0.20560747663551399,0.12876254180602004,0.8201438848920863,0.3333333333333333,0.8213333333333335,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0935960591133005,0,0,0.0,0.5345479546235821,0.5865384615384616,0.5344792719919109,0.7162910971555227,0.34579439252336447,0.7162103433289874,0.4281414597441685,0.5233644859813082,0.4280936454849499,0.21582733812949645,0.5555555555555556,0.21600000000000003,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.23645320197044337,0,0,0.0,0.2915091096596769,0.6634615384615384,0.29140546006066737,0.5570742519394164,0.5794392523364487,0.5567144719687093,0.417607223476298,0.411214953271028,0.4172240802675584,0.5611510791366907,0.0,0.5626666666666668,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3645320197044335,0,0,0.0,0.6586455826744586,0.548076923076923,0.6586450960566228,0.5068341337273735,0.5607476635514017,0.5067362016514558,0.6715575620767494,0.48598130841121484,0.6714046822742475,0.5035971223021585,0.4444444444444445,0.504,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.0541871921182266,0,0,0.0,0.7394293571674115,0.673076923076923,0.7393326592517695,0.6948651643886222,0.6728971962616823,0.6944806605823555,0.7994732881866063,0.411214953271028,0.7993311036789298,0.6115107913669067,0.2222222222222222,0.6133333333333334,0.3333333333333333,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.27586206896551724,0,1,0.625,0.48917153661051915,0.4423076923076923,0.48918099089989886,0.4828223125230884,0.2616822429906542,0.48283355063016076,0.5485327313769752,0.6542056074766354,0.5484949832775919,0.3597122302158275,0.3333333333333333,0.3600000000000001,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1724137931034483,0,1,0.75,0.38432451014094204,0.7692307692307693,0.38422649140546006,0.3627632065016624,0.308411214953271,0.3624511082138201,0.2317531978931528,0.5887850467289719,0.23160535117056857,0.8057553956834533,0.5555555555555556,0.808,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.37931034482758624,0,0,0.0,0.3310415950498454,0.15384615384615385,0.33104145601617796,0.5888437384558552,0.6448598130841121,0.5884398087787919,0.6023325808878857,0.5794392523364484,0.6020066889632107,0.4820143884892087,0.4444444444444445,0.4826666666666668,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6650246305418719,1,1,0.8250000000000001,0.5823306978343075,0.5576923076923078,0.5822042467138523,0.45548577761359443,0.48598130841121484,0.4554541503694046,0.12791572610985708,0.5700934579439252,0.1279264214046823,0.5179856115107915,0.5555555555555556,0.52,1.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.47783251231527096,0,0,0.0,0.3155723616363012,0.5192307692307693,0.31547017189079873,0.3786479497598819,0.35514018691588783,0.37853107344632764,0.4518434913468774,0.8317757009345792,0.45150501672240795,0.43884892086330946,0.1111111111111111,0.44000000000000006,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1625615763546798,0,0,0.0,0.3104159504984531,0.326923076923077,0.3104145601617796,0.804950129294422,0.4766355140186915,0.8048674489352454,0.9172310007524455,0.29906542056074764,0.9172240802675585,0.4820143884892087,0.3333333333333333,0.4826666666666668,0.6666666666666666,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7832512315270936,0,0,0.0,0.17634926091440362,0.27884615384615385,0.1763397371081901,0.3731067602512007,0.5887850467289719,0.3728813559322034,0.41685477802859294,0.42990654205607476,0.4163879598662207,0.42446043165467623,0.3333333333333333,0.42400000000000004,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.3103448275862069,0,0,0.0,0.4107940873152287,0.1826923076923077,0.41071789686552074,0.596601403768009,0.6635514018691588,0.5962624945675794,0.7434161023325809,0.37383177570093457,0.7433110367892977,0.014388489208633115,0.2222222222222222,0.01599999999999996,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.2857142857142857,0,1,0.7000000000000001,0.2970092815400482,0.47115384615384615,0.2968655207280081,0.5493165866272627,0.4205607476635514,0.5493263798348544,0.35891647855530473,0.6542056074766354,0.3586956521739131,0.3741007194244605,0.4444444444444445,0.376,0.6666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.31527093596059114,0,0,0.0,0.6077689927810246,0.6923076923076924,0.6076845298281093,0.3631326191355745,0.7009345794392523,0.3628857018687527,0.2520692249811888,0.6728971962616821,0.2516722408026756,0.7122302158273381,0.4444444444444445,0.7120000000000002,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.6945812807881774,0,0,0.0,0.524235132347886,0.8173076923076924,0.5241658240647118,0.2596970816401921,0.2523364485981308,0.25945241199478486,0.6565086531226486,0.7570093457943925,0.6563545150501673,0.2949640287769785,0.4444444444444445,0.29600000000000004,0.6666666666666666,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.47290640394088673,0,1,0.6000000000000001,0.3392918528704022,0.8365384615384616,0.33913043478260874,0.56483191725157,0.10280373831775697,0.5645371577574968,0.010910458991723104,0.308411214953271,0.010869565217391297,0.5539568345323742,0.2222222222222222,0.5546666666666669,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.2512315270935961,0,0,0.0,0.5410794087315229,0.576923076923077,0.5409504550050556,0.7591429626893241,0.45794392523364474,0.7588005215123859,0.6361926260346126,0.38317757009345793,0.6362876254180602,0.32374100719424465,0.4444444444444445,0.32533333333333336,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.29064039408867,0,0,0.0,0.6397387418356825,0.08653846153846156,0.6396359959555106,0.5422977465829332,0.6355140186915889,0.5419382877009996,0.68209179834462,0.775700934579439,0.6822742474916389,0.2517985611510792,0.2222222222222222,0.2533333333333334,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.04433497536945813,0,0,0.0,0.5211412856651771,0.6153846153846155,0.5211324570273004,0.46509050609530844,0.1775700934579439,0.46501521077792274,0.809255079006772,0.10280373831775697,0.8093645484949833,0.5827338129496404,0.5555555555555556,0.5840000000000001,0.6666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.46798029556650245,0,0,0.0,0.4321072533516672,0.6634615384615384,0.43195146612740143,0.7506464721093462,0.18691588785046725,0.7505432420686657,0.6049661399548533,0.20560747663551399,0.6045150501672241,0.43165467625899295,0.4444444444444445,0.43200000000000005,0.6666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.39408866995073893,0,0,0.0,0.4847026469577175,0.1826923076923077,0.48473205257836194,0.6834133727373477,0.35514018691588783,0.683181225554107,0.7618510158013544,0.48598130841121484,0.7617056856187291,0.4964028776978418,0.2222222222222222,0.4960000000000001,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6896551724137931,0,0,0.0,0.31763492609144045,0.48076923076923084,0.31749241658240646,0.4274104174362764,0.14018691588785043,0.4272055627987832,0.27501881113619264,0.7663551401869158,0.27508361204013376,0.33812949640287776,0.1111111111111111,0.3386666666666668,0.3333333333333333,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5911330049261084,0,1,0.75,0.5634238569955312,0.7788461538461539,0.5633973710819008,0.04063538973032879,0.2803738317757009,0.040417209908735374,0.42701279157261096,0.2897196261682243,0.4264214046822743,0.17985611510791372,0.2222222222222222,0.18133333333333335,1.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6108374384236454,0,0,0.0,0.6696459264352013,0.5288461538461539,0.6695652173913043,0.4178056889545624,0.7383177570093458,0.41764450239026507,0.45748683220466524,0.45794392523364486,0.45735785953177255,0.6258992805755397,0.7777777777777777,0.6266666666666668,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.852216748768473,0,0,0.0,0.5417669302165693,0.47115384615384615,0.5417593528816986,0.39009974141115633,0.4392523364485981,0.38983050847457623,0.372084273890143,0.07476635514018687,0.37207357859531776,0.5827338129496404,0.3333333333333333,0.5840000000000001,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5665024630541872,0,1,0.8500000000000001,0.8047438982468204,0.33653846153846156,0.8046511627906976,0.42076099002585887,0.8878504672897196,0.42068665797479354,0.37095560571858543,0.5607476635514017,0.37040133779264217,0.5971223021582734,0.2222222222222222,0.5973333333333334,0.6666666666666666,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.729064039408867,0,1,0.7000000000000001,0.5025782055689241,0.42307692307692313,0.5025278058645096,0.45622460288141864,0.15887850467289716,0.4558887440243373,0.744168547780286,0.0654205607476635,0.7441471571906354,0.6690647482014389,0.2222222222222222,0.6693333333333334,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.18226600985221675,0,0,0.0,0.33241663801993815,0.48076923076923084,0.3322548028311426,0.3642408570373108,0.4672897196261681,0.36418948283355057,0.3434913468773514,0.5607476635514017,0.342809364548495,0.35251798561151076,0.5555555555555556,0.3520000000000001,0.6666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.20689655172413793,1,0,0.0,0.7459608112753524,0.548076923076923,0.7460060667340748,0.5485777613594386,0.5327102803738317,0.5484571925249891,0.3389766741911212,0.19626168224299062,0.33862876254180596,0.43165467625899295,0.3333333333333333,0.43200000000000005,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.5517241379310345,1,0,0.0,0.31179099346854594,0.4326923076923077,0.31162790697674425,0.5249353527890654,0.6728971962616823,0.524554541503694,0.2317531978931528,0.8691588785046727,0.23160535117056857,0.3597122302158275,0.7777777777777777,0.3600000000000001,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6157635467980296,0,0,0.0,0.6088002750085941,0.21153846153846156,0.608695652173913,0.5637236793498338,0.308411214953271,0.5636679704476315,0.3227990970654627,0.13084112149532706,0.32274247491638797,0.32374100719424465,0.0,0.32533333333333336,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6748768472906405,0,0,0.0,0.7126160192506017,0.4326923076923077,0.712639029322548,0.39231621721462884,0.3364485981308411,0.3920034767492395,0.8562829194883371,0.542056074766355,0.8561872909698997,0.6115107913669067,0.6666666666666665,0.6133333333333334,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.7192118226600985,0,0,0.0,0.7359917497421795,0.33653846153846156,0.7358948432760364,0.3125230882896196,0.35514018691588783,0.31247283789656677,0.3942814145974417,0.5887850467289719,0.39381270903010035,0.33812949640287776,0.3333333333333333,0.3386666666666668,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.43842364532019706,0,0,0.0,0.5806118941216915,0.9423076923076924,0.5805864509605662,0.5999261174732177,0.6542056074766356,0.5997392438070404,0.31866064710308506,0.5514018691588785,0.31856187290969906,0.2877697841726619,0.3333333333333333,0.28800000000000003,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.41379310344827586,0,0,0.0,0.6919903746992095,0.5865384615384616,0.6920121334681497,0.34318433690432215,0.4392523364485981,0.3428943937418514,0.45334838224228735,0.4953271028037382,0.45317725752508364,0.6258992805755397,0.2222222222222222,0.6266666666666668,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.2413793103448276,0,0,0.0,0.42145067033344796,0.40384615384615385,0.42143579373104145,0.587366087920207,0.23364485981308408,0.587136027813994,0.4277652370203161,0.6074766355140186,0.42725752508361203,0.20143884892086333,0.1111111111111111,0.20266666666666666,0.3333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.39901477832512317,0,0,0.0,0.9137160536266761,0.5865384615384616,0.9136501516683518,0.4311045437753972,0.4953271028037382,0.43111690569317695,0.761474793077502,0.2523364485981308,0.7608695652173912,0.60431654676259,0.3333333333333333,0.6053333333333335,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.22167487684729065,0,0,0.0,0.6173942935716742,0.23076923076923073,0.6173913043478261,0.369782046545992,0.5327102803738317,0.36940460669274233,0.4130925507900677,0.6261682242990654,0.4130434782608696,0.35251798561151076,0.2222222222222222,0.3520000000000001,0.6666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
